lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.025,2025-02-11 05:29:30.628473,,,,,,,,,,,,,,
,2025-02-11 05:29:32.439339,0.43678751587867737,0.015464349649846554,0.43678751587867737,2799.0,27.0,,,,,,,,,
,2025-02-11 05:29:33.013410,,,,,27.0,0.20224134624004364,0.000925504369661212,0.20224134624004364,0.02130230888724327,7.924592500785366e-05,0.02130230888724327,,,
,2025-02-11 05:29:33.027331,,,,,27.0,,,,,,,0.1839856058359146,0.003288473002612591,0.1839856058359146
0.025,2025-02-11 05:29:47.946309,,,,,,,,,,,,,,
,2025-02-11 05:29:48.303571,0.3308703899383545,0.005220587365329266,0.3308703899383545,2849.0,28.0,,,,,,,,,
0.025,2025-02-11 05:30:03.208386,,,,,,,,,,,,,,
,2025-02-11 05:30:04.256693,0.21957801282405853,0.001000034622848034,0.21957801282405853,2899.0,28.0,,,,,,,,,
,2025-02-11 05:30:04.823868,,,,,28.0,0.07247363775968552,0.00025299572735093534,0.07247363775968552,0.3381801247596741,0.031645890325307846,0.3381801247596741,,,
,2025-02-11 05:30:04.837896,,,,,28.0,,,,,,,0.1907428503036499,0.0027409219183027744,0.1907428503036499
0.025,2025-02-11 05:30:19.694182,,,,,,,,,,,,,,
,2025-02-11 05:30:19.992464,0.21224653720855713,0.0022323818411678076,0.21224653720855713,2949.0,29.0,,,,,,,,,
0.025,2025-02-11 05:30:34.733209,,,,,,,,,,,,,,
,2025-02-11 05:30:35.781165,0.2350677102804184,0.0009844111045822501,0.2350677102804184,2999.0,29.0,,,,,,,,,
,2025-02-11 05:30:36.351612,,,,,29.0,0.3980383276939392,0.005194191820919514,0.3980383276939392,0.20693247020244598,0.0021832322236150503,0.20693247020244598,,,
,2025-02-11 05:30:36.365854,,,,,29.0,,,,,,,0.18762370944023132,0.003201940795406699,0.18762370944023132
0.025,2025-02-11 05:31:34.058441,,,,,,,,,,,,,,
,2025-02-11 05:31:34.353175,0.38527199625968933,0.002776964334771037,0.38527199625968933,3049.0,30.0,,,,,,,,,
0.025,2025-02-11 05:31:49.062080,,,,,,,,,,,,,,
,2025-02-11 05:31:50.106320,0.19749385118484497,0.003616096219047904,0.19749385118484497,3099.0,30.0,,,,,,,,,
,2025-02-11 05:31:50.674691,,,,,30.0,0.0904809832572937,0.00032595996162854135,0.0904809832572937,0.10878589004278183,0.0003710633609443903,0.10878589004278183,,,
,2025-02-11 05:31:50.688632,,,,,30.0,,,,,,,0.19903641939163208,0.002355770207941532,0.19903641939163208
0.025,2025-02-11 05:32:05.701413,,,,,,,,,,,,,,
,2025-02-11 05:32:05.997610,0.09705580770969391,0.0003644700627774,0.09705580770969391,3149.0,31.0,,,,,,,,,
0.025,2025-02-11 05:32:21.087665,,,,,,,,,,,,,,
,2025-02-11 05:32:22.147522,0.32906416058540344,0.005904305260628462,0.32906416058540344,3199.0,31.0,,,,,,,,,
,2025-02-11 05:32:22.716715,,,,,31.0,0.03787205368280411,0.00013989306171424687,0.03787205368280411,0.2309594601392746,0.0009311907924711704,0.2309594601392746,,,
,2025-02-11 05:32:22.730874,,,,,31.0,,,,,,,0.19445426762104034,0.00445830263197422,0.19445426762104034
0.025,2025-02-11 05:32:37.732410,,,,,,,,,,,,,,
,2025-02-11 05:32:38.154994,0.12921330332756042,0.00045420817332342267,0.12921330332756042,3249.0,32.0,,,,,,,,,
0.025,2025-02-11 05:32:52.971546,,,,,,,,,,,,,,
,2025-02-11 05:32:54.022759,0.23002992570400238,0.001176518271677196,0.23002992570400238,3299.0,32.0,,,,,,,,,
,2025-02-11 05:32:54.590029,,,,,32.0,0.09000235795974731,0.00030560800223611295,0.09000235795974731,0.03842928260564804,0.00013805506750941277,0.03842928260564804,,,
,2025-02-11 05:32:54.604524,,,,,32.0,,,,,,,0.1825794279575348,0.002727428451180458,0.1825794279575348
0.025,2025-02-11 05:33:09.426194,,,,,,,,,,,,,,
,2025-02-11 05:33:09.719375,0.2223345786333084,0.0012103187618777156,0.2223345786333084,3349.0,33.0,,,,,,,,,
0.025,2025-02-11 05:33:24.454111,,,,,,,,,,,,,,
,2025-02-11 05:33:25.519312,0.09127624332904816,0.000320164836011827,0.09127624332904816,3399.0,33.0,,,,,,,,,
,2025-02-11 05:33:26.080902,,,,,33.0,0.08927097171545029,0.0003406385367270559,0.08927097171545029,0.15602724254131317,0.0010473289294168353,0.15602724254131317,,,
,2025-02-11 05:33:26.095490,,,,,33.0,,,,,,,0.18220113217830658,0.0042551374062895775,0.18220113217830658
0.025,2025-02-11 05:33:41.168211,,,,,,,,,,,,,,
,2025-02-11 05:33:41.464118,0.10311787575483322,0.0004690680652856827,0.10311787575483322,3449.0,34.0,,,,,,,,,
0.025,2025-02-11 05:33:56.426000,,,,,,,,,,,,,,
