lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 05:14:17.424405,0.15134042501449585,0.0009575666044838727,0.15134042501449585,1699.0,16.0,,,,,,,,,
,2025-02-11 05:14:18.111102,,,,,16.0,0.08338422328233719,0.00030301904189400375,0.08338422328233719,0.10319774597883224,0.0003646822879090905,0.10319774597883224,,,
,2025-02-11 05:14:18.123662,,,,,16.0,,,,,,,0.1766820102930069,0.002439768984913826,0.1766820102930069
0.025,2025-02-11 05:14:32.442266,,,,,,,,,,,,,,
,2025-02-11 05:14:32.725308,0.09525745362043381,0.0003385379968676716,0.09525745362043381,1749.0,17.0,,,,,,,,,
0.025,2025-02-11 05:14:46.770659,,,,,,,,,,,,,,
,2025-02-11 05:14:47.826693,0.17216448485851288,0.0007449910044670105,0.17216448485851288,1799.0,17.0,,,,,,,,,
,2025-02-11 05:14:48.513024,,,,,17.0,0.24137647449970245,0.005274986382573843,0.24137647449970245,0.08068178594112396,0.0003296974755357951,0.08068178594112396,,,
,2025-02-11 05:14:48.525679,,,,,17.0,,,,,,,0.18245376646518707,0.003587211947888136,0.18245376646518707
0.025,2025-02-11 05:15:02.581214,,,,,,,,,,,,,,
,2025-02-11 05:15:02.860636,0.2305741161108017,0.004944604821503162,0.2305741161108017,1849.0,18.0,,,,,,,,,
0.025,2025-02-11 05:15:16.970991,,,,,,,,,,,,,,
,2025-02-11 05:15:18.024032,0.016131380572915077,6.920972373336554e-05,0.016131380572915077,1899.0,18.0,,,,,,,,,
,2025-02-11 05:15:18.702776,,,,,18.0,0.11706486344337463,0.0004632861528079957,0.11706486344337463,0.0884556770324707,0.00034057715674862266,0.0884556770324707,,,
,2025-02-11 05:15:18.715909,,,,,18.0,,,,,,,0.1722654104232788,0.004402489867061377,0.1722654104232788
0.025,2025-02-11 05:15:32.778814,,,,,,,,,,,,,,
,2025-02-11 05:15:33.059638,0.23388607800006866,0.0010153789771720767,0.23388607800006866,1949.0,19.0,,,,,,,,,
0.025,2025-02-11 05:15:47.066950,,,,,,,,,,,,,,
,2025-02-11 05:15:48.120002,0.0727190226316452,0.0002482085837982595,0.0727190226316452,1999.0,19.0,,,,,,,,,
