lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 06:01:53.732106,,,,,9.0,,,,,,,0.14306534826755524,0.0023386934772133827,0.14306534826755524
0.025,2025-02-11 06:02:56.271767,,,,,,,,,,,,,,
,2025-02-11 06:02:56.595301,0.21004264056682587,0.0184481143951416,0.21004264056682587,1049.0,10.0,,,,,,,,,
0.025,2025-02-11 06:03:13.470020,,,,,,,,,,,,,,
,2025-02-11 06:03:14.632024,0.06598740816116333,0.00023804693773854524,0.06598740816116333,1099.0,10.0,,,,,,,,,
,2025-02-11 06:03:15.460153,,,,,10.0,0.09741466492414474,0.0004091565206181258,0.09741466492414474,0.35304132103919983,0.09673615545034409,0.35304132103919983,,,
,2025-02-11 06:03:15.473135,,,,,10.0,,,,,,,0.1517372876405716,0.004791181534528732,0.1517372876405716
0.025,2025-02-11 06:03:32.368925,,,,,,,,,,,,,,
,2025-02-11 06:03:32.679872,0.21349553763866425,0.001107091666199267,0.21349553763866425,1149.0,11.0,,,,,,,,,
0.025,2025-02-11 06:03:49.051878,,,,,,,,,,,,,,
,2025-02-11 06:03:50.306825,0.15541696548461914,0.001068944577127695,0.15541696548461914,1199.0,11.0,,,,,,,,,
,2025-02-11 06:03:51.073964,,,,,11.0,0.09064244478940964,0.0003266659041400999,0.09064244478940964,0.08979769051074982,0.0003011861117556691,0.08979769051074982,,,
,2025-02-11 06:03:51.086736,,,,,11.0,,,,,,,0.14941169321537018,0.0017960629193112254,0.14941169321537018
0.025,2025-02-11 06:04:07.394875,,,,,,,,,,,,,,
,2025-02-11 06:04:07.708563,0.057970739901065826,0.00021780282258987427,0.057970739901065826,1249.0,12.0,,,,,,,,,
0.025,2025-02-11 06:04:24.248845,,,,,,,,,,,,,,
,2025-02-11 06:04:25.388787,0.19594286382198334,0.0013926763786002994,0.19594286382198334,1299.0,12.0,,,,,,,,,
,2025-02-11 06:04:26.190373,,,,,12.0,0.040975458920001984,0.00014075655781198293,0.040975458920001984,0.06899656355381012,0.0002467128506395966,0.06899656355381012,,,
,2025-02-11 06:04:26.212771,,,,,12.0,,,,,,,0.154327392578125,0.0024348737206310034,0.154327392578125
0.025,2025-02-11 06:04:43.230664,,,,,,,,,,,,,,
,2025-02-11 06:04:43.566144,0.28970152139663696,0.0017214351100847125,0.28970152139663696,1349.0,13.0,,,,,,,,,
0.025,2025-02-11 06:04:59.905656,,,,,,,,,,,,,,
,2025-02-11 06:05:01.048750,0.04179644584655762,0.00014925608411431313,0.04179644584655762,1399.0,13.0,,,,,,,,,
,2025-02-11 06:05:01.837192,,,,,13.0,0.18776743113994598,0.0009927753126248717,0.18776743113994598,0.03063995949923992,0.00010731530346674845,0.03063995949923992,,,
,2025-02-11 06:05:01.849781,,,,,13.0,,,,,,,0.15360350906848907,0.003310221480205655,0.15360350906848907
0.025,2025-02-11 06:05:18.275882,,,,,,,,,,,,,,
,2025-02-11 06:05:18.611782,0.06628250330686569,0.000235580766457133,0.06628250330686569,1449.0,14.0,,,,,,,,,
0.025,2025-02-11 06:05:35.130792,,,,,,,,,,,,,,
,2025-02-11 06:05:37.303440,0.0419137105345726,0.00014658295549452305,0.0419137105345726,1499.0,14.0,,,,,,,,,
,2025-02-11 06:05:38.075491,,,,,14.0,0.180071622133255,0.0008591813966631889,0.180071622133255,0.275301992893219,0.004972575698047876,0.275301992893219,,,
,2025-02-11 06:05:38.089194,,,,,14.0,,,,,,,0.153050035238266,0.0016129669966176152,0.153050035238266
0.025,2025-02-11 06:06:40.135779,,,,,,,,,,,,,,
,2025-02-11 06:06:40.460745,0.12100227922201157,0.0005527252214960754,0.12100227922201157,1549.0,15.0,,,,,,,,,
0.025,2025-02-11 06:06:57.682091,,,,,,,,,,,,,,
,2025-02-11 06:06:58.847489,0.30617302656173706,0.003641920629888773,0.30617302656173706,1599.0,15.0,,,,,,,,,
,2025-02-11 06:06:59.647227,,,,,15.0,0.21399103105068207,0.0010614156490191817,0.21399103105068207,0.23157721757888794,0.0017317011952400208,0.23157721757888794,,,
,2025-02-11 06:06:59.661236,,,,,15.0,,,,,,,0.16952654719352722,0.006299301981925964,0.16952654719352722
0.025,2025-02-11 06:07:16.425497,,,,,,,,,,,,,,
,2025-02-11 06:07:16.749299,0.27391618490219116,0.0040108379907906055,0.27391618490219116,1649.0,16.0,,,,,,,,,
0.025,2025-02-11 06:07:33.431373,,,,,,,,,,,,,,
,2025-02-11 06:07:34.584115,0.1296650618314743,0.0008461697143502533,0.1296650618314743,1699.0,16.0,,,,,,,,,
